BarNoteClick,Message,Channel,Pitch,Velocity
28:5:40,Par,ch=6,c=7,v=78
28:5:57,Par,ch=6,c=7,v=79
29:0:17,Par,ch=6,c=7,v=78
29:0:33,Par,ch=6,c=7,v=77
29:0:53,Par,ch=6,c=7,v=76
29:1:10,Par,ch=6,c=7,v=75
29:1:27,Par,ch=6,c=7,v=74
29:1:47,Par,ch=6,c=7,v=73
29:2:3,Par,ch=6,c=7,v=72
29:2:23,Par,ch=6,c=7,v=71
29:2:40,Par,ch=6,c=7,v=70
29:2:57,Par,ch=6,c=7,v=69
29:3:17,Par,ch=6,c=7,v=68
29:3:33,Par,ch=6,c=7,v=67
29:3:53,Par,ch=6,c=7,v=66
29:4:10,Par,ch=6,c=7,v=65
29:4:27,Par,ch=6,c=7,v=64
29:4:47,Par,ch=6,c=7,v=63
29:5:3,Par,ch=6,c=7,v=62
29:5:23,Par,ch=6,c=7,v=61
29:5:40,Par,ch=6,c=7,v=60
29:5:57,Par,ch=6,c=7,v=59
30:0:17,Par,ch=6,c=7,v=60
30:0:33,Par,ch=6,c=7,v=61
30:0:53,Par,ch=6,c=7,v=62
30:1:10,Par,ch=6,c=7,v=63
30:1:27,Par,ch=6,c=7,v=64
30:1:47,Par,ch=6,c=7,v=65
30:2:3,Par,ch=6,c=7,v=66
30:2:23,Par,ch=6,c=7,v=67
30:2:40,Par,ch=6,c=7,v=68
30:2:57,Par,ch=6,c=7,v=69
30:3:17,Par,ch=6,c=7,v=70
30:3:33,Par,ch=6,c=7,v=71
30:3:53,Par,ch=6,c=7,v=72
30:4:10,Par,ch=6,c=7,v=73
30:4:27,Par,ch=6,c=7,v=74
30:4:47,Par,ch=6,c=7,v=75
30:5:3,Par,ch=6,c=7,v=76
30:5:23,Par,ch=6,c=7,v=77
30:5:40,Par,ch=6,c=7,v=78
30:5:57,Par,ch=6,c=7,v=79
31:0:17,Par,ch=6,c=7,v=78
31:0:33,Par,ch=6,c=7,v=77
31:0:53,Par,ch=6,c=7,v=76
31:1:10,Par,ch=6,c=7,v=75
31:1:27,Par,ch=6,c=7,v=74
31:1:47,Par,ch=6,c=7,v=73
31:2:3,Par,ch=6,c=7,v=72
31:2:23,Par,ch=6,c=7,v=71
31:2:40,Par,ch=6,c=7,v=70
