BarNoteClick,Message,Channel,Pitch,Velocity
36:2:44,Par,ch=3,c=7,v=67
36:2:50,Par,ch=3,c=7,v=66
36:2:55,Par,ch=3,c=7,v=65
36:3:0,Par,ch=3,c=7,v=64
45:0:0,On,ch=3,n=45,v=90
45:0:0,Par,ch=3,c=7,v=73
45:0:40,Par,ch=3,c=7,v=72
45:1:20,Par,ch=3,c=7,v=71
45:2:0,Par,ch=3,c=7,v=70
45:2:40,Par,ch=3,c=7,v=69
45:3:20,Par,ch=3,c=7,v=68
45:4:0,Par,ch=3,c=7,v=67
45:4:40,Par,ch=3,c=7,v=66
45:5:20,Par,ch=3,c=7,v=65
46:0:0,On,ch=3,n=45,v=0
46:0:0,On,ch=3,n=44,v=90
46:0:0,Par,ch=3,c=7,v=64
46:0:15,Par,ch=3,c=7,v=65
46:0:30,Par,ch=3,c=7,v=66
46:0:45,Par,ch=3,c=7,v=67
46:1:0,Par,ch=3,c=7,v=68
46:1:15,Par,ch=3,c=7,v=69
46:1:30,Par,ch=3,c=7,v=70
46:1:45,Par,ch=3,c=7,v=71
46:2:0,Par,ch=3,c=7,v=72
46:2:15,Par,ch=3,c=7,v=73
46:2:30,Par,ch=3,c=7,v=74
46:2:45,Par,ch=3,c=7,v=75
46:3:0,On,ch=3,n=44,v=0
46:3:0,On,ch=3,n=49,v=90
46:3:0,Par,ch=3,c=7,v=76
46:3:15,Par,ch=3,c=7,v=77
46:3:30,Par,ch=3,c=7,v=78
46:3:45,Par,ch=3,c=7,v=79
46:4:0,Par,ch=3,c=7,v=80
46:4:15,Par,ch=3,c=7,v=81
46:4:30,Par,ch=3,c=7,v=82
46:4:45,Par,ch=3,c=7,v=83
46:5:0,Par,ch=3,c=7,v=84
46:5:15,Par,ch=3,c=7,v=85
46:5:30,Par,ch=3,c=7,v=86
46:5:45,Par,ch=3,c=7,v=87
47:0:0,On,ch=3,n=49,v=0
47:0:0,On,ch=3,n=42,v=90
47:0:0,Par,ch=3,c=7,v=89
47:0:15,Par,ch=3,c=7,v=88
47:0:30,Par,ch=3,c=7,v=87
47:0:44,Par,ch=3,c=7,v=86
47:0:58,Par,ch=3,c=7,v=85
47:1:12,Par,ch=3,c=7,v=84
47:1:27,Par,ch=3,c=7,v=83
47:1:41,Par,ch=3,c=7,v=82
47:1:55,Par,ch=3,c=7,v=81
47:2:10,Par,ch=3,c=7,v=80
47:2:24,Par,ch=3,c=7,v=79
47:2:38,Par,ch=3,c=7,v=78
47:2:52,Par,ch=3,c=7,v=77
47:3:8,Par,ch=3,c=7,v=76
47:3:22,Par,ch=3,c=7,v=75
47:3:37,Par,ch=3,c=7,v=74
47:3:51,Par,ch=3,c=7,v=73
47:4:5,Par,ch=3,c=7,v=72
47:4:20,Par,ch=3,c=7,v=71
47:4:34,Par,ch=3,c=7,v=70
47:4:48,Par,ch=3,c=7,v=69
47:5:2,Par,ch=3,c=7,v=68
47:5:17,Par,ch=3,c=7,v=67
47:5:31,Par,ch=3,c=7,v=66
47:5:45,Par,ch=3,c=7,v=65
48:0:0,On,ch=3,n=42,v=0
48:0:0,On,ch=3,n=47,v=90
48:0:0,Par,ch=3,c=7,v=64
48:0:14,Par,ch=3,c=7,v=65
48:0:28,Par,ch=3,c=7,v=66
