BarNoteClick,Message,Channel,Pitch,Velocity
83:3:5,Par,ch=15,c=7,v=121
83:3:15,On,ch=15,n=41,v=0
83:3:15,On,ch=15,n=41,v=127
83:3:20,Par,ch=15,c=7,v=127
83:3:30,On,ch=15,n=41,v=0
83:3:30,On,ch=15,n=41,v=127
83:3:30,Par,ch=15,c=7,v=126
83:3:35,Par,ch=15,c=7,v=125
83:3:40,Par,ch=15,c=7,v=124
83:3:45,On,ch=15,n=41,v=0
83:3:45,On,ch=15,n=41,v=127
83:3:50,Par,ch=15,c=7,v=123
83:3:55,Par,ch=15,c=7,v=122
83:4:0,On,ch=15,n=41,v=0
83:4:0,On,ch=15,n=41,v=127
83:4:0,Par,ch=15,c=7,v=121
83:4:10,Par,ch=15,c=7,v=120
83:4:15,On,ch=15,n=41,v=0
83:4:15,On,ch=15,n=41,v=127
83:4:15,Par,ch=15,c=7,v=119
83:4:20,Par,ch=15,c=7,v=118
83:4:30,On,ch=15,n=41,v=0
83:4:30,On,ch=15,n=41,v=127
83:4:30,Par,ch=15,c=7,v=117
83:4:35,Par,ch=15,c=7,v=116
83:4:40,Par,ch=15,c=7,v=115
83:4:45,On,ch=15,n=41,v=0
83:4:45,On,ch=15,n=41,v=127
83:4:45,Par,ch=15,c=7,v=114
83:4:55,Par,ch=15,c=7,v=113
83:5:0,On,ch=15,n=41,v=0
83:5:0,On,ch=15,n=41,v=127
83:5:0,Par,ch=15,c=7,v=112
83:5:5,Par,ch=15,c=7,v=111
83:5:15,On,ch=15,n=41,v=0
83:5:15,On,ch=15,n=41,v=127
83:5:15,Par,ch=15,c=7,v=110
83:5:20,Par,ch=15,c=7,v=109
83:5:25,Par,ch=15,c=7,v=108
83:5:30,On,ch=15,n=41,v=0
83:5:30,On,ch=15,n=41,v=127
83:5:35,Par,ch=15,c=7,v=107
83:5:40,Par,ch=15,c=7,v=106
83:5:45,On,ch=15,n=41,v=0
83:5:45,On,ch=15,n=41,v=127
83:5:45,Par,ch=15,c=7,v=105
83:5:55,Par,ch=15,c=7,v=104
84:0:0,On,ch=15,n=41,v=0
84:0:0,On,ch=15,n=40,v=127
84:0:0,Par,ch=15,c=7,v=103
84:0:5,Par,ch=15,c=7,v=102
84:0:10,Par,ch=15,c=7,v=101
84:1:0,On,ch=15,n=40,v=0
93:0:0,On,ch=15,n=47,v=127
93:0:0,Par,ch=15,c=7,v=69
93:0:15,Par,ch=15,c=7,v=70
93:0:25,Par,ch=15,c=7,v=71
93:0:40,Par,ch=15,c=7,v=72
93:0:50,Par,ch=15,c=7,v=73
93:1:0,Par,ch=15,c=7,v=74
93:1:15,Par,ch=15,c=7,v=75
93:1:25,Par,ch=15,c=7,v=76
93:1:40,Par,ch=15,c=7,v=77
93:1:50,Par,ch=15,c=7,v=78
93:2:0,Par,ch=15,c=7,v=79
93:2:15,Par,ch=15,c=7,v=80
93:2:25,Par,ch=15,c=7,v=81
93:2:40,Par,ch=15,c=7,v=82
93:2:50,Par,ch=15,c=7,v=83
93:3:0,On,ch=15,n=47,v=0
93:3:0,On,ch=15,n=40,v=127
93:3:0,Par,ch=15,c=7,v=84
93:3:15,Par,ch=15,c=7,v=85
93:3:25,Par,ch=15,c=7,v=86
93:3:40,Par,ch=15,c=7,v=87
93:3:50,Par,ch=15,c=7,v=88
93:4:0,Par,ch=15,c=7,v=89
93:4:15,Par,ch=15,c=7,v=90
93:4:25,Par,ch=15,c=7,v=91
93:4:40,Par,ch=15,c=7,v=92
93:4:50,Par,ch=15,c=7,v=93
93:5:0,Par,ch=15,c=7,v=94
93:5:15,Par,ch=15,c=7,v=95
93:5:25,Par,ch=15,c=7,v=96
93:5:40,Par,ch=15,c=7,v=97
93:5:50,Par,ch=15,c=7,v=98
94:0:0,On,ch=15,n=40,v=0
94:0:0,On,ch=15,n=41,v=127
94:0:0,Par,ch=15,c=7,v=99
94:0:5,Par,ch=15,c=7,v=99
94:0:20,Par,ch=15,c=7,v=98
94:0:30,Par,ch=15,c=7,v=97
94:0:45,Par,ch=15,c=7,v=96
94:0:55,Par,ch=15,c=7,v=95
94:1:5,Par,ch=15,c=7,v=94
94:1:20,Par,ch=15,c=7,v=93
94:1:30,Par,ch=15,c=7,v=92
94:1:40,Par,ch=15,c=7,v=91
94:1:55,Par,ch=15,c=7,v=90
94:2:5,Par,ch=15,c=7,v=89
94:2:20,Par,ch=15,c=7,v=88
94:2:30,Par,ch=15,c=7,v=87
94:2:40,Par,ch=15,c=7,v=86
94:2:55,Par,ch=15,c=7,v=85
94:3:5,Par,ch=15,c=7,v=84
94:3:15,Par,ch=15,c=7,v=83
94:3:30,Par,ch=15,c=7,v=82
94:3:40,Par,ch=15,c=7,v=81
94:3:50,Par,ch=15,c=7,v=80
94:4:5,Par,ch=15,c=7,v=79
94:4:15,Par,ch=15,c=7,v=78
94:4:30,Par,ch=15,c=7,v=77
94:4:40,Par,ch=15,c=7,v=76
94:4:50,Par,ch=15,c=7,v=75
94:5:5,Par,ch=15,c=7,v=74
94:5:15,Par,ch=15,c=7,v=73
94:5:25,Par,ch=15,c=7,v=72
94:5:40,Par,ch=15,c=7,v=71
94:5:50,Par,ch=15,c=7,v=70
95:0:0,Par,ch=15,c=7,v=69
95:4:0,On,ch=15,n=41,v=0
106:0:0,On,ch=15,n=31,v=87
106:0:0,Par,ch=15,c=7,v=64
106:3:0,On,ch=15,n=31,v=0
106:3:0,On,ch=15,n=32,v=87
107:0:0,On,ch=15,n=32,v=0
107:0:0,On,ch=15,n=31,v=87
107:3:0,On,ch=15,n=31,v=0
107:3:0,On,ch=15,n=39,v=87
108:0:0,On,ch=15,n=39,v=0
108:0:0,On,ch=15,n=35,v=87
