BarNoteClick,Message,Channel,Pitch,Velocity
13:3:1,Par,ch=2,c=7,v=56
13:3:31,Par,ch=2,c=7,v=55
13:4:0,On,ch=2,n=81,v=0
13:4:1,Par,ch=2,c=7,v=54
13:4:31,Par,ch=2,c=7,v=53
13:5:1,Par,ch=2,c=7,v=52
13:5:31,Par,ch=2,c=7,v=51
14:0:1,Par,ch=2,c=7,v=50
15:0:0,On,ch=2,n=77,v=100
15:0:0,Par,ch=2,c=7,v=59
15:0:11,Par,ch=2,c=7,v=60
15:0:23,Par,ch=2,c=7,v=61
15:0:33,Par,ch=2,c=7,v=62
15:0:45,Par,ch=2,c=7,v=63
15:0:55,Par,ch=2,c=7,v=64
15:1:0,On,ch=2,n=77,v=0
15:1:0,On,ch=2,n=78,v=100
15:1:6,Par,ch=2,c=7,v=65
15:1:16,Par,ch=2,c=7,v=66
15:1:28,Par,ch=2,c=7,v=67
15:1:38,Par,ch=2,c=7,v=68
15:1:50,Par,ch=2,c=7,v=69
15:2:0,Par,ch=2,c=7,v=70
15:2:11,Par,ch=2,c=7,v=71
15:2:23,Par,ch=2,c=7,v=72
15:2:33,Par,ch=2,c=7,v=73
15:2:45,Par,ch=2,c=7,v=74
15:2:55,Par,ch=2,c=7,v=75
15:3:6,Par,ch=2,c=7,v=76
15:3:16,Par,ch=2,c=7,v=77
15:3:28,Par,ch=2,c=7,v=78
15:3:38,Par,ch=2,c=7,v=79
15:3:50,Par,ch=2,c=7,v=80
15:4:0,On,ch=2,n=78,v=0
15:4:0,Par,ch=2,c=7,v=81
16:0:0,On,ch=2,n=68,v=100
16:0:0,Par,ch=2,c=7,v=86
16:3:0,On,ch=2,n=68,v=0
16:3:0,On,ch=2,n=71,v=100
16:3:0,Par,ch=2,c=7,v=92
17:0:0,On,ch=2,n=71,v=0
17:0:0,On,ch=2,n=69,v=100
17:0:0,Par,ch=2,c=7,v=110
17:0:5,Par,ch=2,c=7,v=109
17:0:10,Par,ch=2,c=7,v=108
17:0:15,Par,ch=2,c=7,v=107
17:0:20,Par,ch=2,c=7,v=106
17:0:25,Par,ch=2,c=7,v=105
17:0:28,Par,ch=2,c=7,v=104
17:0:33,Par,ch=2,c=7,v=103
17:0:38,Par,ch=2,c=7,v=102
17:0:43,Par,ch=2,c=7,v=101
17:0:48,Par,ch=2,c=7,v=100
17:0:53,Par,ch=2,c=7,v=99
17:0:56,Par,ch=2,c=7,v=98
17:1:1,Par,ch=2,c=7,v=97
17:1:6,Par,ch=2,c=7,v=96
17:1:11,Par,ch=2,c=7,v=95
17:1:16,Par,ch=2,c=7,v=94
17:1:20,Par,ch=2,c=7,v=93
17:1:25,Par,ch=2,c=7,v=92
17:1:30,Par,ch=2,c=7,v=91
17:1:35,Par,ch=2,c=7,v=90
17:1:40,Par,ch=2,c=7,v=89
17:1:45,Par,ch=2,c=7,v=88
17:1:48,Par,ch=2,c=7,v=87
17:1:53,Par,ch=2,c=7,v=86
17:1:58,Par,ch=2,c=7,v=85
17:2:3,Par,ch=2,c=7,v=84
17:2:8,Par,ch=2,c=7,v=83
17:2:13,Par,ch=2,c=7,v=82
17:2:16,Par,ch=2,c=7,v=81
17:2:21,Par,ch=2,c=7,v=80
17:2:26,Par,ch=2,c=7,v=79
17:2:31,Par,ch=2,c=7,v=78
17:2:36,Par,ch=2,c=7,v=77
17:2:40,Par,ch=2,c=7,v=76
17:2:45,Par,ch=2,c=7,v=75
17:2:50,Par,ch=2,c=7,v=74
17:2:55,Par,ch=2,c=7,v=73
17:3:0,Par,ch=2,c=7,v=72
17:3:5,Par,ch=2,c=7,v=71
17:3:8,Par,ch=2,c=7,v=70
17:3:13,Par,ch=2,c=7,v=69
17:3:18,Par,ch=2,c=7,v=68
17:3:23,Par,ch=2,c=7,v=67
17:3:28,Par,ch=2,c=7,v=66
17:3:33,Par,ch=2,c=7,v=65
17:3:36,Par,ch=2,c=7,v=64
17:3:41,Par,ch=2,c=7,v=63
17:3:46,Par,ch=2,c=7,v=62
17:3:51,Par,ch=2,c=7,v=61
17:3:56,Par,ch=2,c=7,v=60
17:4:0,On,ch=2,n=69,v=0
17:4:0,Par,ch=2,c=7,v=59
32:3:0,On,ch=2,n=69,v=100
32:3:0,Par,ch=2,c=7,v=59
32:4:0,On,ch=2,n=69,v=0
32:4:0,On,ch=2,n=71,v=100
32:5:30,On,ch=2,n=71,v=0
32:5:30,On,ch=2,n=72,v=100
33:0:0,On,ch=2,n=72,v=0
33:0:0,On,ch=2,n=72,v=100
33:0:0,Par,ch=2,c=7,v=64
33:0:27,Par,ch=2,c=7,v=65
33:0:55,Par,ch=2,c=7,v=66
33:1:21,Par,ch=2,c=7,v=67
33:1:48,Par,ch=2,c=7,v=68
33:2:0,On,ch=2,n=72,v=0
33:2:0,On,ch=2,n=64,v=100
33:2:16,Par,ch=2,c=7,v=69
33:2:42,Par,ch=2,c=7,v=70
33:3:0,On,ch=2,n=64,v=0
33:3:0,On,ch=2,n=72,v=100
33:3:10,Par,ch=2,c=7,v=71
33:3:36,Par,ch=2,c=7,v=72
33:4:0,On,ch=2,n=72,v=0
33:4:0,On,ch=2,n=74,v=100
33:4:3,Par,ch=2,c=7,v=73
33:4:31,Par,ch=2,c=7,v=74
33:4:57,Par,ch=2,c=7,v=75
33:5:25,Par,ch=2,c=7,v=76
33:5:30,On,ch=2,n=74,v=0
33:5:30,On,ch=2,n=76,v=100
33:5:51,Par,ch=2,c=7,v=77
34:0:0,On,ch=2,n=76,v=0
34:0:0,On,ch=2,n=76,v=100
34:0:18,Par,ch=2,c=7,v=78
34:0:46,Par,ch=2,c=7,v=79
34:1:0,On,ch=2,n=76,v=0
34:1:0,On,ch=2,n=74,v=100
34:1:12,Par,ch=2,c=7,v=80
34:1:40,Par,ch=2,c=7,v=81
34:2:6,Par,ch=2,c=7,v=82
34:2:33,Par,ch=2,c=7,v=83
34:3:1,Par,ch=2,c=7,v=84
34:3:27,Par,ch=2,c=7,v=85
34:3:55,Par,ch=2,c=7,v=86
34:4:0,On,ch=2,n=74,v=0
34:4:0,On,ch=2,n=76,v=100
34:4:21,Par,ch=2,c=7,v=87
34:4:48,Par,ch=2,c=7,v=88
34:5:16,Par,ch=2,c=7,v=89
34:5:30,On,ch=2,n=76,v=0
34:5:30,On,ch=2,n=77,v=100
34:5:42,Par,ch=2,c=7,v=90
35:0:0,On,ch=2,n=77,v=0
35:0:0,On,ch=2,n=79,v=100
35:0:10,Par,ch=2,c=7,v=91
35:0:36,Par,ch=2,c=7,v=92
35:0:58,Par,ch=2,c=7,v=52
35:1:0,On,ch=2,n=79,v=0
35:1:0,On,ch=2,n=72,v=100
35:1:28,Par,ch=2,c=7,v=51
35:1:58,Par,ch=2,c=7,v=50
35:2:0,On,ch=2,n=72,v=0
