BarNoteClick,Message,Channel,Pitch,Velocity
82:1:0,On,ch=1,n=77,v=100
82:3:0,On,ch=1,n=77,v=0
82:3:0,On,ch=1,n=80,v=100
82:5:20,On,ch=1,n=80,v=0
82:5:20,On,ch=1,n=82,v=100
82:5:40,On,ch=1,n=82,v=0
82:5:45,On,ch=1,n=83,v=100
83:0:0,On,ch=1,n=83,v=120
83:0:5,On,ch=1,n=83,v=0
83:4:0,On,ch=1,n=83,v=0
86:0:0,On,ch=1,n=71,v=100
86:0:0,Par,ch=1,c=7,v=101
86:0:11,Par,ch=1,c=7,v=100
86:0:23,Par,ch=1,c=7,v=99
86:0:35,Par,ch=1,c=7,v=98
86:0:46,Par,ch=1,c=7,v=97
86:0:58,Par,ch=1,c=7,v=96
86:1:10,Par,ch=1,c=7,v=95
86:1:21,Par,ch=1,c=7,v=94
86:1:31,Par,ch=1,c=7,v=93
86:1:43,Par,ch=1,c=7,v=92
86:1:55,Par,ch=1,c=7,v=91
86:2:6,Par,ch=1,c=7,v=90
86:2:18,Par,ch=1,c=7,v=89
86:2:30,Par,ch=1,c=7,v=88
86:2:41,Par,ch=1,c=7,v=87
86:2:53,Par,ch=1,c=7,v=86
86:3:3,Par,ch=1,c=7,v=85
86:3:15,Par,ch=1,c=7,v=84
86:3:26,Par,ch=1,c=7,v=83
86:3:38,Par,ch=1,c=7,v=82
86:3:50,Par,ch=1,c=7,v=81
86:4:1,Par,ch=1,c=7,v=80
86:4:13,Par,ch=1,c=7,v=79
86:4:25,Par,ch=1,c=7,v=78
86:4:35,Par,ch=1,c=7,v=77
86:4:46,Par,ch=1,c=7,v=76
86:4:58,Par,ch=1,c=7,v=75
86:5:0,On,ch=1,n=71,v=0
86:5:0,On,ch=1,n=72,v=100
86:5:10,Par,ch=1,c=7,v=74
86:5:21,Par,ch=1,c=7,v=73
86:5:33,Par,ch=1,c=7,v=72
86:5:45,Par,ch=1,c=7,v=71
86:5:56,Par,ch=1,c=7,v=70
87:0:0,On,ch=1,n=72,v=0
87:0:0,On,ch=1,n=73,v=100
87:0:6,Par,ch=1,c=7,v=69
87:1:0,On,ch=1,n=73,v=0
87:1:0,On,ch=1,n=74,v=100
87:4:0,On,ch=1,n=74,v=0
