BarNoteClick,Message,Channel,Pitch,Velocity
29:1:0,On,ch=1,n=63,v=55
29:1:0,On,ch=1,n=66,v=55
29:1:0,On,ch=1,n=58,v=36
29:1:160,On,ch=1,n=58,v=0
29:1:160,On,ch=1,n=54,v=34
29:1:320,On,ch=1,n=54,v=0
29:1:320,On,ch=1,n=51,v=34
29:1:360,On,ch=1,n=66,v=0
29:1:360,On,ch=1,n=63,v=0
29:1:360,On,ch=1,n=71,v=63
29:1:360,On,ch=1,n=75,v=63
29:2:0,On,ch=1,n=75,v=0
29:2:0,On,ch=1,n=71,v=0
29:2:0,On,ch=1,n=51,v=0
29:2:0,On,ch=1,n=71,v=70
29:2:0,On,ch=1,n=68,v=62
29:2:0,On,ch=1,n=63,v=62
29:2:0,On,ch=1,n=75,v=70
29:2:0,On,ch=1,n=44,v=38
29:2:10,Par,ch=1,c=64,v=0
29:2:97,Par,ch=1,c=64,v=127
29:2:160,On,ch=1,n=51,v=34
29:2:320,On,ch=1,n=51,v=0
29:2:320,On,ch=1,n=56,v=34
29:3:0,On,ch=1,n=56,v=0
29:3:0,On,ch=1,n=44,v=0
29:3:0,On,ch=1,n=63,v=0
29:3:0,On,ch=1,n=68,v=0
29:3:0,On,ch=1,n=59,v=36
29:3:160,On,ch=1,n=71,v=0
29:3:160,On,ch=1,n=75,v=0
29:3:160,On,ch=1,n=70,v=55
29:3:160,On,ch=1,n=73,v=55
29:3:320,On,ch=1,n=73,v=0
29:3:320,On,ch=1,n=70,v=0
29:3:320,On,ch=1,n=68,v=55
29:3:320,On,ch=1,n=71,v=55
30:0:0,On,ch=1,n=71,v=0
30:0:0,On,ch=1,n=68,v=0
30:0:0,On,ch=1,n=59,v=0
30:0:0,On,ch=1,n=66,v=53
30:0:0,On,ch=1,n=70,v=59
30:0:0,On,ch=1,n=39,v=40
30:0:10,Par,ch=1,c=64,v=0
30:0:69,Par,ch=1,c=64,v=127
30:0:160,On,ch=1,n=51,v=33
30:0:320,On,ch=1,n=51,v=0
30:0:320,On,ch=1,n=54,v=33
30:1:0,On,ch=1,n=54,v=0
30:1:0,On,ch=1,n=39,v=0
30:1:0,On,ch=1,n=70,v=0
30:1:0,On,ch=1,n=66,v=0
30:1:0,On,ch=1,n=63,v=55
30:1:0,On,ch=1,n=66,v=55
30:1:0,On,ch=1,n=58,v=36
30:1:160,On,ch=1,n=58,v=0
30:1:160,On,ch=1,n=54,v=34
30:1:320,On,ch=1,n=54,v=0
30:1:320,On,ch=1,n=51,v=34
30:1:360,On,ch=1,n=66,v=0
30:1:360,On,ch=1,n=63,v=0
30:1:360,On,ch=1,n=71,v=63
30:1:360,On,ch=1,n=75,v=63
30:2:0,On,ch=1,n=75,v=0
30:2:0,On,ch=1,n=71,v=0
30:2:0,On,ch=1,n=51,v=0
30:2:0,On,ch=1,n=71,v=68
30:2:0,On,ch=1,n=68,v=68
30:2:0,On,ch=1,n=63,v=68
30:2:0,On,ch=1,n=75,v=76
30:2:0,On,ch=1,n=44,v=38
30:2:10,Par,ch=1,c=64,v=0
30:2:126,Par,ch=1,c=64,v=127
30:2:160,On,ch=1,n=51,v=36
30:2:320,On,ch=1,n=51,v=0
30:2:320,On,ch=1,n=56,v=38
30:3:0,On,ch=1,n=56,v=0
30:3:0,On,ch=1,n=44,v=0
30:3:0,On,ch=1,n=63,v=0
30:3:0,On,ch=1,n=68,v=0
30:3:0,On,ch=1,n=59,v=45
30:3:160,On,ch=1,n=71,v=0
30:3:160,On,ch=1,n=75,v=0
30:3:160,On,ch=1,n=70,v=73
30:3:160,On,ch=1,n=73,v=73
30:3:320,On,ch=1,n=73,v=0
30:3:320,On,ch=1,n=70,v=0
30:3:320,On,ch=1,n=68,v=71
30:3:320,On,ch=1,n=71,v=71
31:0:0,On,ch=1,n=71,v=0
31:0:0,On,ch=1,n=68,v=0
31:0:0,On,ch=1,n=59,v=0
31:0:0,On,ch=1,n=71,v=74
31:0:0,On,ch=1,n=68,v=68
31:0:0,On,ch=1,n=63,v=68
31:0:0,On,ch=1,n=75,v=77
31:0:0,On,ch=1,n=44,v=52
31:0:10,Par,ch=1,c=64,v=0
31:0:67,Par,ch=1,c=64,v=127
31:0:160,On,ch=1,n=51,v=37
31:0:320,On,ch=1,n=51,v=0
31:0:320,On,ch=1,n=56,v=40
31:1:0,On,ch=1,n=56,v=0
31:1:0,On,ch=1,n=44,v=0
31:1:0,On,ch=1,n=63,v=0
31:1:0,On,ch=1,n=68,v=0
31:1:0,On,ch=1,n=59,v=47
31:1:160,On,ch=1,n=71,v=0
31:1:160,On,ch=1,n=75,v=0
31:1:160,On,ch=1,n=70,v=73
31:1:160,On,ch=1,n=73,v=73
31:1:320,On,ch=1,n=73,v=0
31:1:320,On,ch=1,n=70,v=0
31:1:320,On,ch=1,n=68,v=71
31:1:320,On,ch=1,n=71,v=71
31:2:0,On,ch=1,n=71,v=0
31:2:0,On,ch=1,n=68,v=0
31:2:0,On,ch=1,n=59,v=0
31:2:0,On,ch=1,n=71,v=74
31:2:0,On,ch=1,n=68,v=74
31:2:0,On,ch=1,n=63,v=74
31:2:0,On,ch=1,n=75,v=77
31:2:0,On,ch=1,n=44,v=60
31:2:10,Par,ch=1,c=64,v=0
31:2:64,Par,ch=1,c=64,v=127
31:2:160,On,ch=1,n=51,v=51
31:2:320,On,ch=1,n=51,v=0
31:2:320,On,ch=1,n=56,v=51
31:3:0,On,ch=1,n=56,v=0
31:3:0,On,ch=1,n=44,v=0
31:3:0,On,ch=1,n=59,v=57
31:3:160,On,ch=1,n=59,v=0
31:3:160,On,ch=1,n=56,v=55
31:3:320,On,ch=1,n=56,v=0
31:3:320,On,ch=1,n=51,v=54
32:0:0,On,ch=1,n=51,v=0
32:0:0,On,ch=1,n=59,v=55
32:0:160,On,ch=1,n=59,v=0
32:0:160,On,ch=1,n=56,v=43
32:0:320,On,ch=1,n=56,v=0
32:0:320,On,ch=1,n=51,v=38
32:1:0,On,ch=1,n=51,v=0
32:1:0,On,ch=1,n=59,v=34
32:1:240,On,ch=1,n=63,v=0
32:1:240,On,ch=1,n=75,v=0
32:1:240,On,ch=1,n=71,v=0
32:1:240,On,ch=1,n=68,v=0
32:1:240,On,ch=1,n=74,v=52
32:2:0,On,ch=1,n=74,v=0
32:2:0,On,ch=1,n=59,v=0
32:2:0,On,ch=1,n=77,v=57
32:2:4,Par,ch=1,c=64,v=0
32:2:240,On,ch=1,n=77,v=0
32:2:240,On,ch=1,n=75,v=52
32:3:0,On,ch=1,n=75,v=0
32:3:0,On,ch=1,n=71,v=44
32:3:240,On,ch=1,n=71,v=0
32:3:240,On,ch=1,n=68,v=42
33:0:0,On,ch=1,n=68,v=0
33:0:0,On,ch=1,n=67,v=46
33:0:0,On,ch=1,n=34,v=27
33:0:60,Par,ch=1,c=64,v=127
33:0:160,On,ch=1,n=55,v=32
33:0:160,On,ch=1,n=46,v=24
33:0:320,On,ch=1,n=46,v=0
33:0:320,On,ch=1,n=55,v=0
33:0:320,On,ch=1,n=58,v=31
33:0:320,On,ch=1,n=51,v=25
33:1:0,On,ch=1,n=51,v=0
33:1:0,On,ch=1,n=58,v=0
33:1:0,On,ch=1,n=34,v=0
33:1:0,On,ch=1,n=63,v=41
33:1:0,On,ch=1,n=55,v=27
33:1:160,On,ch=1,n=55,v=0
33:1:160,On,ch=1,n=63,v=0
33:1:160,On,ch=1,n=58,v=31
33:1:160,On,ch=1,n=51,v=24
33:1:240,On,ch=1,n=67,v=0
33:1:240,On,ch=1,n=68,v=50
33:1:320,On,ch=1,n=51,v=0
